date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-09-22,824302,2026-09-23 08:40,2026-09-23T00:40:00Z,,,亞利桑那響尾蛇 @ 科羅拉多洛磯,亞利桑那響尾蛇,大小分未統一,不推薦,亞利桑那響尾蛇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5793,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-22,824624,2026-09-23 07:40,2026-09-22T23:40:00Z,,,邁阿密馬林魚 @ 芝加哥小熊,芝加哥小熊,大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5774,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-22,824222,2026-09-23 06:40,2026-09-22T22:40:00Z,,,華盛頓國民 @ 底特律老虎,底特律老虎,大小分未統一,不推薦,底特律老虎,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5736,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-22,824867,2026-09-23 07:15,2026-09-22T23:15:00Z,,,辛辛那提紅人 @ 亞特蘭大勇士,亞特蘭大勇士,大小分未統一,不推薦,亞特蘭大勇士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5586,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-22,824709,2026-09-23 06:45,2026-09-22T22:45:00Z,,,克里夫蘭守護者 @ 波士頓紅襪,波士頓紅襪,勝方與大小分未統一,不推薦,克里夫蘭守護者,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5508,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-22,823897,2026-09-23 10:10,2026-09-23T02:10:00Z,,,聖地牙哥教士 @ 洛杉磯道奇,洛杉磯道奇,勝方與大小分未統一,不推薦,洛杉磯道奇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5472,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-22,823543,2026-09-23 01:05,2026-09-22T17:05:00Z,,,坦帕灣光芒 @ 紐約洋基,紐約洋基,勝方與大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5458,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-22,823494,2026-09-23 07:05,2026-09-22T23:05:00Z,,,坦帕灣光芒 @ 紐約洋基,紐約洋基,勝方與大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5458,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-22,823166,2026-09-23 09:45,2026-09-23T01:45:00Z,,,明尼蘇達雙城 @ 舊金山巨人,舊金山巨人,勝方與大小分未統一,不推薦,明尼蘇達雙城,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.537,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-22,823089,2026-09-23 09:40,2026-09-23T01:40:00Z,,,休士頓太空人 @ 西雅圖水手,西雅圖水手,勝方與大小分未統一,不推薦,西雅圖水手,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5289,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-22,823328,2026-09-23 06:40,2026-09-22T22:40:00Z,,,聖路易紅雀 @ 匹茲堡海盜,匹茲堡海盜,勝方與大小分未統一,不推薦,匹茲堡海盜,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5287,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-22,822840,2026-09-23 08:05,2026-09-23T00:05:00Z,,,紐約大都會 @ 德州遊騎兵,德州遊騎兵,勝方與大小分未統一,不推薦,德州遊騎兵,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5261,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-22,824953,2026-09-23 09:40,2026-09-23T01:40:00Z,,,洛杉磯天使 @ 運動家,運動家,勝方與大小分未統一,不推薦,運動家,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5144,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-22,824061,2026-09-23 07:40,2026-09-22T23:40:00Z,,,芝加哥白襪 @ 堪薩斯市皇家,堪薩斯市皇家,勝方與大小分未統一,不推薦,堪薩斯市皇家,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5134,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-22,824785,2026-09-23 06:35,2026-09-22T22:35:00Z,,,多倫多藍鳥 @ 巴爾的摩金鶯,多倫多藍鳥,勝方與大小分未統一,不推薦,多倫多藍鳥,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5088,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-22,823412,2026-09-23 06:40,2026-09-22T22:40:00Z,,,密爾瓦基釀酒人 @ 費城費城人,密爾瓦基釀酒人,勝方與大小分未統一,不推薦,密爾瓦基釀酒人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5085,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
