date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-09-16,824306,2026-09-17 08:40,2026-09-17T00:40:00Z,,,聖地牙哥教士 @ 科羅拉多洛磯,聖地牙哥教士,大小分未統一,不推薦,聖地牙哥教士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5936,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-16,822926,2026-09-17 06:40,2026-09-16T22:40:00Z,,,運動家 @ 坦帕灣光芒,坦帕灣光芒,大小分未統一,不推薦,坦帕灣光芒,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.583,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-16,823655,2026-09-17 01:40,2026-09-16T17:40:00Z,,,紐約洋基 @ 明尼蘇達雙城,紐約洋基,大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5521,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-16,823576,2026-09-17 07:10,2026-09-16T23:10:00Z,,,巴爾的摩金鶯 @ 紐約大都會,紐約大都會,勝方與大小分未統一,不推薦,紐約大都會,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5462,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-16,824467,2026-09-17 06:40,2026-09-16T22:40:00Z,,,洛杉磯道奇 @ 辛辛那提紅人,洛杉磯道奇,勝方與大小分未統一,不推薦,洛杉磯道奇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5458,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-16,824626,2026-09-17 07:40,2026-09-16T23:40:00Z,,,亞特蘭大勇士 @ 芝加哥小熊,芝加哥小熊,勝方與大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5451,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-16,823332,2026-09-17 06:40,2026-09-16T22:40:00Z,,,密爾瓦基釀酒人 @ 匹茲堡海盜,密爾瓦基釀酒人,勝方與大小分未統一,不推薦,密爾瓦基釀酒人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5402,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-16,822680,2026-09-17 06:45,2026-09-16T22:45:00Z,,,費城費城人 @ 華盛頓國民,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5366,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-16,825031,2026-09-17 09:40,2026-09-17T01:40:00Z,,,邁阿密馬林魚 @ 亞利桑那響尾蛇,亞利桑那響尾蛇,勝方與大小分未統一,不推薦,亞利桑那響尾蛇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5344,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-16,824140,2026-09-17 08:10,2026-09-17T00:10:00Z,,,堪薩斯市皇家 @ 休士頓太空人,休士頓太空人,勝方與大小分未統一,不推薦,堪薩斯市皇家,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5295,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-16,824382,2026-09-17 01:10,2026-09-16T17:10:00Z,,,芝加哥白襪 @ 克里夫蘭守護者,克里夫蘭守護者,勝方與大小分未統一,不推薦,克里夫蘭守護者,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5267,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-16,823979,2026-09-17 09:38,2026-09-17T01:38:00Z,,,西雅圖水手 @ 洛杉磯天使,西雅圖水手,勝方與大小分未統一,不推薦,西雅圖水手,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5234,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-16,823004,2026-09-17 01:15,2026-09-16T17:15:00Z,,,舊金山巨人 @ 聖路易紅雀,聖路易紅雀,勝方與大小分未統一,不推薦,聖路易紅雀,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5147,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-16,822846,2026-09-17 08:05,2026-09-17T00:05:00Z,,,波士頓紅襪 @ 德州遊騎兵,波士頓紅襪,勝方與大小分未統一,不推薦,德州遊騎兵,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5047,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-16,822763,2026-09-17 03:07,2026-09-16T19:07:00Z,,,底特律老虎 @ 多倫多藍鳥,多倫多藍鳥,勝方與大小分未統一,不推薦,底特律老虎,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5024,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
